Date,Username,Comment
17:58:26,connie tsang,Trump 
17:58:26,Haolin Chen,"Fight fight,fight"
17:58:26,Christian Rive, - Z - Wagenr!!! - Z - 
17:58:26,Akash Das,:sun::smiling_face_with_sunglasses::cigarette: :two_hearts: ...
17:58:26,so,TRUMP TRUMP TRUMP
17:58:26,cloidi1234,Why would anyone wote for this fascist clown???
17:58:26,Li Slat,Trump 
17:58:27,Ryu,KANYE ON TOP
17:58:27,Andrew Chiu,TRUMPPP
17:58:27,Karina,Poot lovato 2024
17:58:27,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square::yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:27,𝕳𝖆𝖜𝖐_𝖔𝖋_𝖘𝖙𝖊𝖊𝖑,:transgender_flag:FEMBOYS FOR KAMLA 2024:transgender_flag:
17:58:27,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:58:27,byoshi ,Ken Carson 2024
17:58:27,SHAMZY786,KARRAT CRYPTO BUY NOW :chart_increasing::chart_increasing::chart_increasing::chart_increasing:
17:58:27,ADRIAN DODD,GO HARRIS AND WALZ
17:58:27,Trading,Jasabel Kamla lost!
17:58:28,Anmar Ibrahim,hell nah screw kamala
17:58:28,Thomas Crawford,Trump 2024 - 3rd time's a charm!
17:58:28,nFlames2,MAGA 2024 TRUMP TRUMP TRUMP MAGA.
17:58:28,LOER,kamala
17:58:28,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:28,Wilfred Mathenge,:text-green-game-over:Trump.
17:58:28,Moonracker Apollo,Harris County for Harris
17:58:28,Cal Hen,Vitamine D3 do help with colds including covid.... get your vitamines
17:58:28,Lynn Lee,Watching from Norway. Go Trump 
17:58:28,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:29,Fartiddy,all voting for a known criminal
17:58:29,TOM_SD,!!Kamala 2024!!
17:58:29,Joel,:yellow_heart::yellow_heart:SPONGEBOB 2024:yellow_heart::yellow_heart:
17:58:29,Oliwier Szejn,Trump 2024
17:58:29,Mishell,Trump bad
17:58:29,Dragonball Z,Trump
17:58:29,Marco Vicioso,Latinos for trump
17:58:29,Rahul Banerji,Kamala 2024
17:58:29,Lowie Smets,KANYEEEEEEEEEE
17:58:29,Farhad Gasimov,trump
17:58:29,DREAMSKELLYMERC,TRUMP TRUMP TRUMP
17:58:30,🦁⚔️ ‎𐤉 𐤅 𐤇 𐤍 𐤍,"Evil vs evil, 2 wrongs don’t make a right … WW3 is on the way "
17:58:30,Zoey,Trump
17:58:30,Awakening Legend,TRUMPS TP
17:58:30,Jake Nunley,"everyone voted for trump, why dont we just call it"
17:58:30,Mr.abcdganadara,Go trump!!
17:58:30,Mele Lafaele,TRUMP
17:58:30,Trubactor,KANYEEEEEEEEEEEEEE
17:58:30,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:30,Nick Polychronopoulos,TRUMP! 
17:58:30,Gen33ie,TRUMPPPPP
17:58:30,Coon Cat,JILL STEIN!
17:58:31,ZombieeYT,L kamala
17:58:31,Pennng,DOGEEE COIN
17:58:31,Swirlfish,AZEALIA BANKS 2024:green_heart:
17:58:31,BASSEY ESSIEN,"Trump Trump Trump all the way, Trump wins"
17:58:31,Sajan love Sajan love,I vote for Trump
17:58:31,Ply_Editss,teump
17:58:31,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:31,KrackerOsama,is kamala wins the world will end
17:58:31,Kaiya,Almost everyone is saying Trump… I love the Trump voters… whoever said “femboys for Kamala” needs to go :expressionless_face:
17:58:31,connie tsang,Trump 
17:58:31,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:58:31,Sucrose022,KEN KARSON 2024 :goat:
17:58:32,MrBaum,vote for free coke
17:58:32,Liz Wang,MAGA!!!
17:58:32,ByLunaIntuitive,trump trump
17:58:32,Lycrecia Scott,MARYLAND NEEDS PRESIDENT TRUMP!NO MORE SANCTUARY CITIES!:face-orange-frowning::face-orange-frowning::face-orange-frowning:
17:58:32,Miguel,WORLD FOR TRUMP
17:58:32,Farhad Gasimov,trump
17:58:32,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:32,Yaz ,trump 2024
17:58:32,Edgar Ramirez,Kamala 2024444
17:58:32,Qaisar malik,trump
17:58:33,Fartiddy,we all gonna die
17:58:33,SpookyStuffSpooky,trump 2024
17:58:33,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:33,Cloud Chords,Trump/Vance
17:58:33,Hyst,trunk
17:58:33,Ck3R410,whos winning? somebody
17:58:33,byoshi ,Ken Carson 2024
17:58:33,30 second to mars ,:carousel_horse::carousel_horse::carousel_horse::carousel_horse::carousel_horse::carousel_horse::carousel_horse::carousel_horse::carousel_horse:
17:58:33,Örs_Gaming,Camala
17:58:33,Farhad Gasimov,trump
17:58:34,Silver Bullet,Kamala kamala kamala kamala kamala
17:58:34,FH,Trump 
17:58:34,Allanger Salgado,Mexicans for Trump 
17:58:34,Hot Cheeto Boy,Jill Stein!
17:58:34,Jonathon Gregory,trump
17:58:34,Peter Proczek,TRUMP!!!
17:58:34,Haris Kriauciunas,Trump
17:58:34,GottBandz,did you guys vote yet?
17:58:34,michëlleVFX,INDIA WANTS TRUMP
17:58:34,Cody James (XCxNIGHTHAWKxWX),Nader 24!!!
17:58:34,BigChubz,Trump
17:58:35,Swirlfish,AZEALIA BANKS 2024:green_heart:
17:58:35,BEHIND TRUCKING ,Harris can help America by letting Trump win
17:58:35,BryHavin,My Glorious king 
17:58:35,Farhad Gasimov,trump
17:58:35,James Benfield,Trump
17:58:35,Apon Rozario,Trump
17:58:35,Animistbear,Trump
17:58:35,L Rom,Trump
17:58:35,Mark Castaneda,trump
17:58:36,Y M,Trump Trump Trump Trump
17:58:36,Miguel,WORLD FOR TRUMP
17:58:36,Andrei Luiz de Almeida Penteado,Trump 
17:58:36,connie tsang,Trump 
17:58:36,Адепт Аламо,Camala Harres!!!!
17:58:36,Hvo St,KAMALA
17:58:36,Elisha Lion,harris
17:58:36,Martin Marinov,Израел Тръмп
17:58:36,JB_001,A small hedgehog called Nigel 4 Trump
17:58:36,Meagan Hall,anyone know who has lead yet
17:58:37,Lulu Cookiez,WHEN IS IT FINALIZED?!?
17:58:37,Jerry,Bush/Quayle
17:58:37,jason andrews,who is leading right now?
17:58:37,The-Accountant.co.za,trump
17:58:37,CMan,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:37,Li Slat,Trum
17:58:37,Alvin Buck,you guys aren't giving updated results who is ahead unless your not reporting because Trump is you don't want Harris to be embarrassed
17:58:37,Connie Gennock,When do the numbers start coming in???
17:58:37,Gen33ie,Trump 
17:58:38,kingtechno,trump
17:58:38,Ck3R410,who's winning? somebody
17:58:38,emmet murphy,trump
17:58:38,Asenake Molla,trump
17:58:38,Matt James,that's a good joke brother
17:58:38,Cloud Chords,Trump/Vance
17:58:38,Miguel,WORLD FOR TRUMP
17:58:38,Utlastcorridor_fan,Trump for president 
17:58:38,Cris Hardwork,TRUMP 
17:58:39,JEFFREY TRAY,россия фарту полгый газ
17:58:39,Chenchen,KAMALAAAAAA
17:58:39,Ali DWish,kamala harris will change this country forever 
17:58:39,Kevin Murphree,first response and censored
17:58:39,tn9371,"American people, vote for Trump for the freedom of Iranian people, we pray for you too"
17:58:39,ZB,Hawk Tuah
17:58:39,ジャストワール999,Trump
17:58:39,SpookyStuffSpooky,trump good
17:58:39,Calculated Chaos,Russia wants tRump
17:58:40,yes,Benjamin Netanyahu!!!!! 
17:58:40,Lowie Smets,KANYE FOR PRESIDENT OF THE US
17:58:40,Swirlfish,AZEALIA BANKS 2024:green_heart:
17:58:40,facehugger3,nearly 6PM GMT
17:58:40,Pennng,DOGE
17:58:40,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:58:40,Elisha Lion,HARRIS
17:58:40,THIS IS NOT ILLEGAL,:duck:
17:58:40,John ,:victory_hand:Triumph ! Trump ! ¡ Triunfo ! :victory_hand:
17:58:41,James Benfield,Trump
17:58:41,connie tsang,Trump 
17:58:41,Turbo,MAHA!!!!
17:58:41,Hunt4 Success,Vote for me 
17:58:41,SnookiYT,harris 2024
17:58:41,Charles thiongo Nganga,Kamala all the way already voted
17:58:41,Denny McEvoy,Fox=Backstab
17:58:41,Birby,TRUMP 2024 MAKE AMERICA GREAT AGAIN
17:58:41,Roadmanhi5,Trump 
17:58:42,Miguel,WORLD FOR TRUMP
17:58:42,The Jayawickrama,Trump!!!!
17:58:42,Barry Hernandez,Trump :hundred_points:
17:58:42,Miranda and Marissa the Twins,Trump 
17:58:42,Jody Peach,come on trump ...
17:58:42,Max,TRUMPITY TRUMP???
17:58:42,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:58:42,Vimal,g
17:58:42,ジャストワール999,Trump
17:58:42,fjjflkjfdlkjlgj,rivers cuomo 2024
17:58:43,ThelntellectualTruth,INDIA WANTS KAMALA TO WIN!
17:58:43,PostIronicallySelfAwareIneptitude,FOR EMPEROR TRUMP!
17:58:43,Pearl Jammin,NO THIS IS PATRICK
17:58:43,O2 blue,NILL KIGGERS FOR PRESIDENT 2028
17:58:43,Cloud Chords,Trump/Vance
17:58:43,☆•DerpyAlien•☆,VOTE FOR RICK SANCHEZ C4-31 FOR PRESIDENT!!!
17:58:43,ODA IS MILKING ONE PIECE ,:latin_cross:RUTH
17:58:43,Elisha Lion,KAMALA
17:58:43,yes,Benjamin Netanyahu!!!!! 
17:58:44,Layer Down,Beppo needs you to vote :monkey_face:
17:58:44,Olivia Roggio,TRUMP IN JESUS NAME! 
17:58:44,Swirlfish,AZEALIA BANKS 2024:green_heart:
17:58:44,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:58:44,TJ Exclusives,in all honesty if you dont vote with feelings Trump is the only answer
17:58:44,Rorovlogs,Kamala kamala kamala kamala
17:58:44,gunner Vlone,TRUMP
17:58:44,Justin Potts,"Kamala says Prices are going up but ""normal people"" dont realize that wages are going up too"
17:58:45,Ilir Balazhi,Trump
17:58:45,Jmillyums,trump
17:58:45,Miguel,WORLD FOR TRUMP
17:58:45,Todd Dunbar,Never forget Peanut.
17:58:45,FH,Trump all the way :smiling_face_with_sunglasses:
17:58:45,O2 blue,NILL KIGGERS FOR PRESIDENT 2028
17:58:45,BingisBoss,Trump 2024
17:58:45,Esther St. Juste,Vote et vote pour 2024. Millions of blessings pour tout le monde entier Millions of blessings pour tout le monde.
17:58:45,ジャストワール999,Trump
17:58:46,ZombieeYT,Trump
17:58:46,lydia kerubo,Kamala
17:58:46,Gen33ie,TRUMPPPP
17:58:46,byoshi ,Ken Carson 2024
17:58:46,Kal El Can Fly,Cant stand the music they use for commercial breaks. 
17:58:46,Miranda and Marissa the Twins,Trump
17:58:46,connie tsang,Trump 
17:58:46,Jmillyums,trumo
17:58:46,Ariel Cohen,TRUMP 2024! MAGA
17:58:47,Ulas Bozkurt,Karl Max
17:58:47,tn9371,"American people, vote for Trump for the freedom of Iranian people, we pray for you too"
17:58:47,wannabe artist 🎶,KAMALA KAMALA KAMALA
17:58:47,Georgy,VOTE FOR TRUMP
17:58:47,Swirlfish,AZEALIA BANKS 2024:green_heart:
17:58:47,HERO FOREVER,Trump. VOTE
17:58:47,Martín Verástegui,One question when will we know who’s won? 2am
17:58:47,Charlie K,Swalamala
17:58:47,BEHIND TRUCKING ,Harris can help America by letting Trump win
17:58:48,Jon Green,Trump
17:58:48,huj12,:duck::duck::duck::duck:
17:58:48,yes,Benjamin Netanyahu!!!!! 
17:58:48,Jonathan Basye,You know if Oprah is there it's like a Diddy Freak Off ..
17:58:48,Think Different,TRUMP
17:58:48,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:48,Cloud Chords,Trump/Vance
17:58:48,dianne hart,Trump
17:58:48,Janis Bruveris,T----R----U----M----P
17:58:48,Homelander Fanclub,PLS VOTE FOR ME
17:58:49,T D,Trump is him
17:58:49,Ali DWish,kamala baby for life
17:58:49,Lilian_bvl,Patrick
17:58:49,nykawa030,Trump
17:58:49,Christian Rive, - Z - Wagenr!!! - Z - 
17:58:49,Jm1213,Vladdy for Trump :nesting_dolls:
17:58:49,Jmillyums,trump
17:58:49,Silasgichohii,ruto must go
17:58:49,ShiningFlame,TRUMP
17:58:49,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:50,luz tan,kamala
17:58:50,ジャストワール999,Trump
17:58:50,Zeus ,I WANT LEBRON:face-purple-crying:
17:58:50,Miranda and Marissa the Twins,Trump
17:58:50,Miguel Martinez,Kanye 2024 
17:58:50,THE MEANING OF LIFE EXPERT,hey
17:58:50,Nick Goetz,CLINTON.... BRING HIM BACK hahaha.
17:58:50,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:50,Marsy gamer,KAmmala
17:58:50,gunner Vlone,Trump trump 
17:58:50,sal wals mukbang,KAMALA KAMALA 
17:58:51,Dennis Jensen,he sounds scared
17:58:51,ByLunaIntuitive,:red_circle:
17:58:51,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:51,Awakening Legend,KAMALA 2024
17:58:51,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:51,Blaine Martin ,LFG TRUMP 
17:58:51,Ck3R410,who's winning? somebody
17:58:51,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:51,Beefconnection,:buffering::buffering::buffering::buffering:
17:58:51,Akash Das,:fox:
17:58:52,Helle Brodt Hansen,KAMALA
17:58:52,Sten Brenthouse,#UnfrozenCavemanLawyer2024
17:58:52,Thereal.rackzzval,kamala
17:58:52,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:52,Chui Jose,Kamala tibiim
17:58:52,Yochanan Gulyamov,trump trump trump
17:58:52,Cris Hardwork,TRUMP 
17:58:53,Miminedo,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:53,fjjflkjfdlkjlgj,yellow square
17:58:53,Miranda and Marissa the Twins,Trump
17:58:53,Martín Verástegui,One question when will we know who’s won? 2am
17:58:53,Siggi,"Trump, Trump, Trump, Trump, Trump, Trump      "
17:58:53,𝕳𝖆𝖜𝖐_𝖔𝖋_𝖘𝖙𝖊𝖊𝖑,:transgender_flag:FEMBOYS FOR KAMLA 2024:transgender_flag:
17:58:53,ShiningFlame,TRUMP
17:58:53,Matt James,one that keep stadiums laughing for hours
17:58:54,MrCheese,Holy shi* US is cooked :skull::speaking_head:
17:58:54,Denny McEvoy,Say no o Camel Toe
17:58:54,Marsy gamer,KAMMALA
17:58:54,Ali DWish,kamala for palestine 
17:58:54,omerwwazap,ayn good live maps
17:58:54,Cloud Chords,Trump/Vance
17:58:54,JennyCococure - The OG Simmer,Kamala definitely winning this one
17:58:54,Esther St. Juste,Vote et vote pour 2024. Millions of blessings pour tout le monde entier Millions of blessings pour tout le monde.
17:58:55,The Jayawickrama,Trump for 2025
17:58:55,Uraly CyberG,Trump 
17:58:55,Olivia Roggio,PRAY FOR TRUP PRAY FOR AMERICAN
17:58:55,Dr.Penteado Francisco,Trump Trump
17:58:55,TeeandRol,There shouldn’t be power outages in Harris county .. 
17:58:55,Miminedo,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:58:55,Eric Tillman,Me
17:58:55,KBS,World wants Trump :heart_suit:
17:58:55,Blake Sumner,TRUMO 
17:58:55,kupekitty,hawk tuah
17:58:56,Twongirwe perrick,trump
17:58:56,ذی شان,Vote Deadpool
17:58:56,Prashanth T,kamala
17:58:56,PyramidHeadChris,
17:58:56,Slo_Mo,get out and vote MEN ESPECIALLY :hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points:
17:58:56,SHAMZY786,KARRAT CRYPTO BUY NOW :chart_increasing::chart_increasing::chart_increasing::chart_increasing:
17:58:56,luz tan,kamala
17:58:56,Christopher Suarez,SPONGEBOB 2024
17:58:56,Billy Barger,did we win yet?
17:58:56,Ari_<3,Who’s winning
17:58:56,HERO FOREVER,POPULAR VOTE TRUMP
17:58:57,Thomas Jones,:chequered_flag: Trump - Vance :chequered_flag:
17:58:57,Dee Jon,Can't wait to see Cruz and Trump getting the lost news!
17:58:57,Zymega,TRUMP 2024
17:58:57,Miranda and Marissa the Twins,Trump
17:58:57,Tomasz Strzałkowski,trump
17:58:57,Asenake Molla,trump
17:58:57,Geezy Beau,Noneofthebove 
17:58:57,Jody Peach,trump trump trump
17:58:57,Boxing ,Trump
17:58:58,Utlastcorridor_fan,RAHHH:eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle::eagle:
17:58:58,Will_I_Am 124,Kamala
17:58:58,Glenn Roggio,Atlas
17:58:58,The Jayawickrama,Trump for 2025
17:58:58,Gen33ie,Trump
17:58:58,Pam Hall,everyone should be praying instead of battling
17:58:58,Scott ROBLOX,TRUMP 2024!!!
17:58:58,inam ullah,Pakistan wants Trump
17:58:58,ジャストワール999,Trump
17:58:58,Ieva Marcinkevičė,Kamalaaaaaa
17:58:58,Dobre Darius ,trump
17:58:59,Ali DWish,kamala 
17:58:59,Luisa Gomez,UK FOR TRUMP!!!!!!!!!!!
17:58:59,BellaRella,Trumpppp!!!!
17:58:59,The Jayawickrama,Trump for 2025
17:58:59,nFlames2,TEXAS MAGA 2024 TRUMP TRUMP TRUMP MAGA.
17:58:59,𝕳𝖆𝖜𝖐_𝖔𝖋_𝖘𝖙𝖊𝖊𝖑,:transgender_flag:FEMBOYS FOR KAMLA 2024:transgender_flag:
17:58:59,byoshi ,Ken Carson 2024
17:58:59,to_be_epik,TRUMP 2024
17:58:59,Some Dudeness,trump
17:58:59,DeCarlos Cunningham,Harris 
17:58:59,chris whyatt,goooo trump
17:59:00,Thereal.rackzzval,kamamala
17:59:00,Patti McDowell,"I voted on behalf of the 50,000 children that can't be accounted for"
17:59:00,Pastores Chinea,TRUMP 2024
17:59:00,Noel Flantier,Why dont they run ads on youtube ?!
17:59:00,Ponthon,trump
17:59:00,Renard,Kamala
17:59:00,ZimMill,Trump2024
17:59:00,Africa Loves TRUMP,We will always love TRUMP:green_heart::green_heart::green_heart:
17:59:01,Gen33ie,Trump
17:59:01,Larry Napper,trump
17:59:01,Outlaw,save the cats
17:59:01,Natalia Marin,TRUMP
17:59:01,Thierry Manuel,Trump 
17:59:01,Nakaie Dorsey,Trump
17:59:01,Monica Gallego,MAGA MAGA :eagle: :eagle: 
17:59:02,Joseph R Schultz,trump all the way baby
17:59:02,Miminedo,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:02,Joel,:yellow_heart::yellow_heart:SPONGEBOB 2024:yellow_heart::yellow_heart:
17:59:02,Ck3R410,who's winning? somebody
17:59:02,Ryan Hagerman,Who else voted 19 times?
17:59:02,Denisa,HARRIS 2024!
17:59:02,Babel Fishing Centre,TRUMP
17:59:02,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:03,Homelander Fanclub,VOTE FOR HOMELANDER
17:59:03,TOM_SD,!!Kamala 2024!!
17:59:03,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:03,Thereal.rackzzval,kamala
17:59:03,Miranda and Marissa the Twins,Trump
17:59:03,SarahYochana,Kamality Ganon
17:59:03,Craw 🐦‍⬛,A Bowl of Oatmeal 2025
17:59:03,michëlleVFX,TRUMP :on!_arrow::top_arrow:
17:59:04,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:04,Cloudine vanwyk,Guys if Trump does not win I'll literally cry
17:59:04,Flint Huiskes,epstein for president!!!!
17:59:04,luz tan,kamala
17:59:04,Gen33ie,Trump
17:59:04,Olivia Young,Kamala 
17:59:04,blu ak,Trump!!
17:59:04,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:04,AnotherAlt,Kamala is winning so you better calm-ala its almost christmas so falalalalala
17:59:05,Gianakhs_,Trump&walz will win 
17:59:05,Akash Das,:cricket_game:
17:59:05,Hyst,SpongeBob SquarePants
17:59:05,Blondi,Is this GTA map ?
17:59:05,Flint Huiskes,epstein for president!!!!
17:59:05,Marcin Pen,ENERGY FOR TRUMP!!
17:59:05,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:05,Esther St. Juste,Vote et vote pour 2024. Millions of blessings pour tout le monde entier Millions of blessings pour tout le monde.
17:59:05,The Jayawickrama,Trump for 2025
17:59:05,Flint Huiskes,epstein for president!!!!
17:59:06,Rorovlogs,No trump
17:59:06,Jaames Johnson (Sulfurblade),Trump/Vance/RFKJr/Elon/Tulsi/Vivek/and Ron Paul
17:59:06,Edge Gymnastics,Trump 2024 
17:59:06,Zylfije Shaba,did trump win
17:59:06,STAYASIAN69 Cod mobile,Trump 2024
17:59:06,Chaz Michel,Rebuild with Trump
17:59:06,Flint Huiskes,epstein for president!!!!
17:59:07,Thereal.rackzzval,kamala
17:59:07,Gen33ie,Trump
17:59:07,Leonovski Smaalenov,:people_hugging:
17:59:07,The Jayawickrama,Trump for 2025
17:59:07,Juan Ehlers Architecture,steve hofmeyer
17:59:07,AnotherAlt,Kamala is winning so you better calm-ala its almost christmas so falalalalala
17:59:07,gabe the sheperd,baby oil
17:59:07,Darien Henao,Kamala!!!
17:59:08,Abdullahi Usman,Kamalaaaa
17:59:08,Seba,rigged
17:59:08,Flint Huiskes,epstein for president!!!!
17:59:08,BEHIND TRUCKING ,Harris can help America by letting Trump win
17:59:08,DS,trump
17:59:08,Tinni VW,Trump!
17:59:08,Siggi,"Trump, Trump, Trump, Trump, Trump, Trump      "
17:59:08,Ian Karl David,POPE 2024
17:59:09,kawzee,TROGLODYTES FOR TRUMP 
17:59:09,Cynix,Kanye 2024
17:59:09,🌹True love never end🌹,my molam bahi is next president of America :hundred_points:
17:59:09,jay jay-jay,from South Africa CPT wish Trump win
17:59:09,WESTGOAT🐐,Trump
17:59:09,friedpiper465,TYPE KAMALA IF YOUR UNCLE TOUCHED YOU
17:59:09,The Jayawickrama,Trump for 2025
17:59:09,Juan Rodriguez,Kamala was at a Diddy party :partying_face:
17:59:10,Itchy Withers Horse Rescue,TRUMP to restore our country!
17:59:10,EXOxCON,trump
17:59:10,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:10,Yared Terefe,trump
17:59:10,huj12,BRENT PETERSON 2024 :bomb::bomb:
17:59:10,Ali DWish,world wants kamala 
17:59:10,Qaisar malik,trump
17:59:10,Pizza crust↺,SPONBEBOB AS VICE PRESIDENT AND JULIAN CASABLANCAS AS PRESIDENT 
17:59:10,Flint Huiskes,epstein for president!!!!
17:59:10,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:11,Gen33ie,Trumpppp
17:59:11,Cindy Lubinsky,Vote blue put MAGA out of office
17:59:11,HERO FOREVER,Trump
17:59:11,Brayden Kallfelz,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:11,Flint Huiskes,epstein for president!!!!
17:59:11,waldo sanabria,KAMALA
17:59:11,Dan,TRUMP 2024
17:59:11,Carlos Chauran,TRUMP 2024
17:59:11,Kevin McCann,TRUMP
17:59:12,StonedClown,ITS A SEA OF RED ACROSS AMERICA. TRUMP WILL WIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
17:59:12,Calculated Chaos,Hilary 2024 :trophy:
17:59:12,𝕳𝖆𝖜𝖐_𝖔𝖋_𝖘𝖙𝖊𝖊𝖑,:transgender_flag:FEMBOYS FOR KAMLA 2024:transgender_flag:
17:59:12,TP Films,Trump
17:59:12,Joe F,trump
17:59:12,Mohamed Ibraahim Indhabuur,haris
17:59:12,Mishell,Kamala
17:59:12,Miranda and Marissa the Twins,Trump
17:59:12,Dragonball Z,Trump
17:59:12,Brenda Schram,BellaRella you spelled SATAN wrong 
17:59:13,Atharv Kulkarni,DIDDY FOR PRESIDENT
17:59:13,SkyzZens,varg vikernes 2024
17:59:13,Jonathon Gregory,hawk tua girl for press secretary!!!
17:59:13,ジャストワール999,Trump
17:59:13,Acestep logo and design,Trump
17:59:13,Esther St. Juste,Vote et vote pour 2024. Millions of blessings pour tout le monde entier Millions of blessings pour tout le monde.
17:59:13,Max,FRANK OCEAN 2024
17:59:13,Ian Karl David,POPE 2024
17:59:13,Jennifer Gibbons,"watching live from the UK, can feel the excitement in the air from here"
17:59:13,byoshi ,Ken Carson 2024
17:59:13,Amy Unangst,Trump
17:59:14,Sidharthan muruganandham,Kamala
17:59:14,KBS,People all over world want Trump :rose:
17:59:14,Martijn Ebbing,aoc 2028
17:59:14,Shadow Seeker,Nice music for commercial break. Good choice by Fox News.
17:59:14,Jacob Lawson sings,Trump 
17:59:14,adventure's with arel,TRUMP LETS GOOOOO
17:59:14,Ply_Editss,trump
17:59:15,Kevin McCann,TRUMP
17:59:15,dogan, EPSTEIN
17:59:15,Kiazmo,TRUMP
17:59:15,Nakaie Dorsey,Trump go !!!
17:59:15,doug syms,TRUMP
17:59:15,cdvid studio,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:16,Miranda and Marissa the Twins,Trump
17:59:16,BellaRella,Trp!
17:59:16,Isaac ordonez,Trump
17:59:16,Cameron,TRUMP 2024 
17:59:16,Think Different,TRUMP 2024
17:59:16,Hugk27,:goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns:
17:59:17,Mishell,KAMALA
17:59:17,Sidharthan muruganandham,kamala
17:59:17,Pearl Jammin,donald harris
17:59:17,cdvid studio,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:17,Lowie Smets,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:17,cdvid studio,:yellow_square::yellow_square: SPONGEBOB 2024 :yellow_square::yellow_square:
17:59:17,Treadwell Meckler,特朗普
17:59:17,Matthew Schimberg,we're all loosing
17:59:17,Tomi Your Trades Guy,TRUMP
17:59:18,Jose Perez,Trump
17:59:18,Kevin McCann,TRUMP
17:59:18,ThelntellectualTruth,INDIA WANTS KAMALA TO WIN!
17:59:18,SnookiYT,vote for the people not a squirrel
17:59:18,미스터문,"I am Korean, and most Koreans living in Korea support ""Trump"". Crypto PresidentHarris is a proponent of ridiculous anti-discrimination laws. Because of this, the birth rate is gradually decreasing."
